Unnamed: 0,mines_outcome,LATITUD_Y,LONGITUD_X,random_seed0,random_seed1,random_seed2,random_seed3,random_seed4,sonson_seed0,sonson_seed1,sonson_seed2,sonson_seed3,sonson_seed4,caldas_seed0,caldas_seed1,caldas_seed2,caldas_seed3,caldas_seed4,random_avg,sonson_avg,caldas_avg,test_avg,geometry,cluster,Municipio
2697,0,5.795048151,-74.93474514,0.145989673,0.078462807,0.091014629,0.098198115,0.088196075,0.099635037,0.139825575,0.133236715,0.169528851,0.112285818,0.328824919,0.343581011,0.393723198,0.302489369,0.376308334,0.10037226,0.130902399,0.348985366,0.193420008,POINT (-74.93474514 5.795048151),0,SONSON
2698,0,5.741201997,-74.92577078,0.334853957,0.249936712,0.225457897,0.288974503,0.302995066,0.140125417,0.127031866,0.146509803,0.216137713,0.111141303,0.304017445,0.547409245,0.365821821,0.469205013,0.357401817,0.280443627,0.14818922,0.408771068,0.279134639,POINT (-74.92577078 5.741201997),0,SONSON
2699,0,5.750176356,-74.92577078,0.303820248,0.211639352,0.212120965,0.247859487,0.284939272,0.13646753,0.156319242,0.210716932,0.270193025,0.119153691,0.309631262,0.532827663,0.340960134,0.422783109,0.344259642,0.252075865,0.178570084,0.390092362,0.273579437,POINT (-74.92577078 5.750176356),0,SONSON
2700,0,5.768125074,-74.92577078,0.194284809,0.143745878,0.273675876,0.140122892,0.118671004,0.127021049,0.150441658,0.192195867,0.121300652,0.201834199,0.357501934,0.466850749,0.244426517,0.200731352,0.29576651,0.174100092,0.158558685,0.313055412,0.215238063,POINT (-74.92577078 5.768125074),0,SONSON
2701,0,5.777099433,-74.92577078,0.114746131,0.103904594,0.12845269,0.112411041,0.090006351,0.10039969,0.158987642,0.192013667,0.358613966,0.15467298,0.334645505,0.222579393,0.238515719,0.175244455,0.287376633,0.109904161,0.192937589,0.251672341,0.18483803,POINT (-74.92577078 5.777099433),0,SONSON
2702,0,5.786073792,-74.92577078,0.140851567,0.133946535,0.143510086,0.11871279,0.125306451,0.119631715,0.18640477,0.225920934,0.378653442,0.161067214,0.378858181,0.220606941,0.247788192,0.220463536,0.293000695,0.132465486,0.214335615,0.272143509,0.20631487,POINT (-74.92577078 5.786073792),0,SONSON
2703,0,5.795048151,-74.92577078,0.149543418,0.084781804,0.098062362,0.099842464,0.086025288,0.096752808,0.121292436,0.130023502,0.288508926,0.129678525,0.259747095,0.19084961,0.287161453,0.216520808,0.258377739,0.103651067,0.153251239,0.242531341,0.166477882,POINT (-74.92577078 5.795048151),0,SONSON
2704,0,5.732227638,-74.91679642,0.188172506,0.08453018,0.067684802,0.114390337,0.144727705,0.079804828,0.124382187,0.113856473,0.258109404,0.144604216,0.281801602,0.293179713,0.395843955,0.26142576,0.371509613,0.119901106,0.144151422,0.320752129,0.194934886,POINT (-74.91679642 5.732227638),0,SONSON
2705,0,5.750176356,-74.91679642,0.182673864,0.1288812,0.112266839,0.10021608,0.094058828,0.131025475,0.148823115,0.117533785,0.220154772,0.200970813,0.394727053,0.363899138,0.303628825,0.240528858,0.335822253,0.123619362,0.163701592,0.327721225,0.20501406,POINT (-74.91679642 5.750176356),0,SONSON
2706,0,5.759150715,-74.91679642,0.156104754,0.07818921,0.089178675,0.051858806,0.062037352,0.123573567,0.14146607,0.116444494,0.221945909,0.168605292,0.304780587,0.269761758,0.223812561,0.166349032,0.265867304,0.087473759,0.154407066,0.246114248,0.162665025,POINT (-74.91679642 5.759150715),0,SONSON
2707,0,5.777099433,-74.91679642,0.113623429,0.079121476,0.094300086,0.076668327,0.062373386,0.098394797,0.157172647,0.161582105,0.385194558,0.130346756,0.357856326,0.232587673,0.215859411,0.19066091,0.271674252,0.085217341,0.186538173,0.253727714,0.175161076,POINT (-74.91679642 5.777099433),0,SONSON
2708,0,5.786073792,-74.91679642,0.07497354,0.061625274,0.070853087,0.06145701,0.05703385,0.101110339,0.175904018,0.180141727,0.361506359,0.121261861,0.363981497,0.210055846,0.221700277,0.203370039,0.27082795,0.065188552,0.187984861,0.253987122,0.169053512,POINT (-74.91679642 5.786073792),0,SONSON
2709,0,5.795048151,-74.91679642,0.06066933,0.060739429,0.065242491,0.047519442,0.058954756,0.113256818,0.18193238,0.165892209,0.346317376,0.130983238,0.275165507,0.104174772,0.126340128,0.135312274,0.189620962,0.05862509,0.187676404,0.166122729,0.137474741,POINT (-74.91679642 5.795048151),0,SONSON
2710,0,5.80402251,-74.91679642,0.079341511,0.055258467,0.054696837,0.032903231,0.064682207,0.091113766,0.160616518,0.148432642,0.306521003,0.11113337,0.248746721,0.09564903,0.127621287,0.140844776,0.190540974,0.057376451,0.16356346,0.160680558,0.127206823,POINT (-74.91679642 5.80402251),2,SONSON
2711,-1,5.723253279,-74.90782206,0.189063024,0.068055637,0.085337675,0.098296347,0.103022692,0.100664997,0.127486208,0.141379531,0.202769198,0.144795069,0.267306336,0.37642809,0.360470264,0.232447774,0.32791155,0.108755075,0.143419001,0.312912803,0.188362293,POINT (-74.90782206 5.723253279),2,SONSON
2712,0,5.732227638,-74.90782206,0.156210331,0.059556995,0.07278715,0.085535636,0.090775022,0.085235235,0.111381822,0.122228408,0.312961775,0.163463895,0.196028222,0.220388894,0.322814422,0.17875458,0.270932386,0.092973027,0.159054227,0.237783701,0.163270318,POINT (-74.90782206 5.732227638),0,SONSON
2713,0,5.750176356,-74.90782206,0.14684968,0.068557129,0.080936836,0.261526303,0.061618747,0.113336845,0.144097961,0.114127654,0.266481916,0.191524893,0.27304625,0.308542239,0.208575186,0.156112769,0.254483633,0.123897739,0.165913854,0.240152016,0.176654536,POINT (-74.90782206 5.750176356),0,SONSON
2714,0,5.759150715,-74.90782206,0.13643757,0.063730104,0.075370892,0.138717752,0.07653158,0.163027307,0.165454678,0.162786896,0.282720052,0.221845284,0.313654432,0.291563054,0.205892089,0.152727129,0.25950185,0.09815758,0.199166843,0.244667711,0.180664045,POINT (-74.90782206 5.759150715),0,SONSON
2715,0,5.768125074,-74.90782206,0.105048049,0.058809598,0.062250077,0.070837041,0.048866277,0.101115298,0.126352261,0.116756022,0.108589828,0.147448456,0.312932857,0.250458588,0.208799721,0.161499139,0.253736842,0.069162208,0.120052373,0.237485429,0.142233337,POINT (-74.90782206 5.768125074),2,SONSON
2716,0,5.777099433,-74.90782206,0.091942529,0.029101572,0.033287223,0.02498502,0.032850157,0.087215668,0.111427304,0.124932066,0.086080372,0.114442683,0.164790511,0.212148998,0.237680353,0.131388234,0.211762494,0.0424333,0.104819619,0.191554118,0.112935679,POINT (-74.90782206 5.777099433),2,SONSON
2717,0,5.786073792,-74.90782206,0.068424841,0.030824976,0.041173408,0.033435381,0.036592561,0.088910126,0.125871003,0.091825659,0.336946989,0.10953123,0.130445887,0.110441196,0.159815501,0.102380206,0.149916743,0.042090233,0.150617001,0.130599907,0.107769047,POINT (-74.90782206 5.786073792),2,SONSON
2718,0,5.795048151,-74.90782206,0.061733347,0.023964223,0.036937669,0.034708132,0.037640285,0.076860546,0.112882387,0.06730138,0.20931369,0.094048675,0.143220365,0.087768639,0.161449909,0.12613986,0.137751661,0.038996731,0.112081336,0.131266087,0.094114718,POINT (-74.90782206 5.795048151),2,SONSON
2719,0,5.732227638,-74.89884771,0.126326912,0.0555008,0.064329436,0.082768583,0.060431868,0.070879382,0.102215816,0.085368007,0.160316758,0.080474476,0.217475712,0.191017561,0.301582391,0.166409245,0.262433177,0.07787152,0.099850888,0.227783617,0.135168675,POINT (-74.89884771 5.732227638),0,SONSON
2720,0,5.768125074,-74.89884771,0.125661627,0.036178511,0.043308483,0.069746272,0.052643232,0.100047425,0.095321367,0.070088679,0.067213625,0.142439117,0.160759483,0.262567108,0.229995806,0.149944721,0.217002207,0.065507625,0.095022043,0.204053865,0.121527844,POINT (-74.89884771 5.768125074),2,SONSON
2721,0,5.777099433,-74.89884771,0.089513299,0.027569944,0.047269126,0.033934509,0.03170297,0.07594944,0.113637392,0.11008191,0.081073215,0.116513387,0.110501397,0.136024125,0.16932467,0.109376531,0.142615614,0.045997969,0.099451069,0.133568468,0.093005835,POINT (-74.89884771 5.777099433),2,SONSON
2722,0,5.786073792,-74.89884771,0.055943981,0.023555345,0.041985381,0.040197191,0.033135739,0.095342855,0.100974517,0.072255575,0.079938571,0.087840949,0.131451515,0.110836588,0.164703288,0.120753923,0.141979243,0.038963527,0.087270494,0.133944911,0.086726311,POINT (-74.89884771 5.786073792),2,SONSON
2723,0,5.732227638,-74.88987335,0.134800332,0.063002894,0.063074881,0.162577645,0.088139072,0.079018113,0.093829255,0.087097942,0.327379094,0.095174113,0.171585153,0.193528495,0.281853293,0.158336461,0.248821274,0.102318965,0.136499703,0.210824935,0.149881201,POINT (-74.88987335 5.732227638),2,SONSON
2724,0,5.759150715,-74.88987335,0.142182199,0.083958895,0.053325167,0.128342176,0.04608474,0.137545616,0.085837509,0.077984953,0.098878317,0.099457089,0.162614155,0.37587628,0.230785565,0.134265197,0.214552849,0.090778635,0.099940697,0.223618809,0.138112714,POINT (-74.88987335 5.759150715),2,SONSON
2725,0,5.768125074,-74.88987335,0.102751088,0.041955255,0.046585193,0.041066086,0.04691627,0.145767749,0.082927153,0.089044061,0.095111956,0.192515065,0.119859933,0.207131956,0.163514701,0.098220569,0.155893242,0.055854778,0.121073197,0.14892408,0.108617352,POINT (-74.88987335 5.768125074),2,SONSON
2726,0,5.777099433,-74.88987335,0.047241031,0.040970267,0.049084236,0.040824921,0.035547297,0.107189789,0.09516659,0.081280393,0.082893289,0.082657471,0.117926821,0.14762164,0.173153504,0.105059206,0.150759195,0.04273355,0.089837506,0.138904073,0.09049171,POINT (-74.88987335 5.777099433),2,SONSON
2727,0,5.786073792,-74.88987335,0.05765701,0.039121902,0.048287817,0.030445896,0.044775489,0.086012424,0.071189809,0.070820948,0.076544626,0.073247573,0.125201167,0.106605826,0.166645231,0.115963596,0.140412224,0.044057623,0.075563076,0.130965609,0.083528769,POINT (-74.88987335 5.786073792),2,SONSON
2728,0,5.795048151,-74.88987335,0.063980597,0.045953533,0.045492713,0.038276511,0.052501195,0.084545566,0.081798695,0.067330195,0.065751114,0.083275071,0.130302019,0.097763827,0.178242415,0.116337136,0.135046841,0.04924091,0.076540128,0.131538448,0.085773162,POINT (-74.88987335 5.795048151),2,SONSON
2729,0,5.80402251,-74.88987335,0.063676928,0.042699392,0.03831579,0.03465224,0.047522615,0.09726274,0.094937039,0.084011655,0.075577498,0.077818672,0.122499908,0.088453827,0.165040412,0.114271272,0.137160368,0.045373393,0.085921521,0.125485157,0.085593357,POINT (-74.88987335 5.80402251),2,SONSON
2730,0,5.812996869,-74.88987335,0.086875741,0.026658266,0.032597968,0.019516882,0.037778547,0.108159265,0.092952739,0.084556907,0.063188868,0.078155515,0.126735436,0.093196637,0.165243746,0.105325308,0.135644867,0.040685481,0.085402659,0.125229199,0.083772446,POINT (-74.88987335 5.812996869),2,SONSON
2731,0,5.732227638,-74.88089899,0.095595444,0.03535761,0.055861506,0.160992539,0.040614517,0.059795058,0.088860871,0.093309821,0.297910192,0.139240458,0.149638897,0.18367677,0.259703394,0.112928976,0.22692145,0.077684323,0.13582328,0.186573897,0.1333605,POINT (-74.88089899 5.732227638),2,SONSON
2732,0,5.741201997,-74.88089899,0.099400125,0.046189392,0.055660245,0.247347091,0.036655448,0.087567946,0.089129303,0.078126105,0.327483489,0.145940154,0.165504711,0.236762214,0.236533847,0.137292285,0.227821226,0.09705046,0.1456494,0.200782857,0.147827572,POINT (-74.88089899 5.741201997),2,SONSON
2733,0,5.759150715,-74.88089899,0.150787812,0.101691018,0.082703995,0.051881586,0.074241796,0.116153618,0.062244709,0.061892308,0.153962008,0.1466084,0.109005443,0.153904178,0.191218416,0.174495017,0.167889519,0.092261241,0.108172208,0.159302515,0.119911988,POINT (-74.88089899 5.759150715),2,SONSON
2734,0,5.768125074,-74.88089899,0.146174913,0.079238938,0.076401459,0.072565344,0.071571501,0.099841309,0.07789063,0.081388718,0.094712246,0.156067888,0.118929547,0.147303531,0.182828052,0.313785888,0.149987235,0.089190431,0.101980158,0.18256685,0.124579146,POINT (-74.88089899 5.768125074),2,SONSON
2735,0,5.777099433,-74.88089899,0.104879962,0.039756541,0.066113514,0.041503741,0.045890935,0.080600586,0.084872977,0.074372826,0.071184794,0.093663604,0.099805297,0.118789592,0.157838553,0.109116674,0.139458852,0.059628939,0.080938957,0.125001793,0.08852323,POINT (-74.88089899 5.777099433),2,SONSON
2736,0,5.786073792,-74.88089899,0.079400421,0.030824365,0.051394778,0.034711214,0.03087521,0.062075505,0.079699522,0.069133714,0.062496805,0.067169175,0.105209019,0.091743684,0.169977613,0.107850409,0.131836362,0.045441198,0.068114944,0.121323417,0.078293186,POINT (-74.88089899 5.786073792),2,SONSON
2737,0,5.795048151,-74.88089899,0.07322206,0.03735564,0.03429844,0.040971076,0.043879197,0.07550802,0.074271809,0.075647238,0.066644115,0.061237623,0.104154788,0.090248084,0.153179963,0.105066504,0.130826889,0.045945283,0.070661761,0.116695246,0.07776743,POINT (-74.88089899 5.795048151),2,SONSON
2738,0,5.80402251,-74.88089899,0.104297522,0.040060518,0.043432783,0.03591077,0.049312154,0.092084568,0.062629699,0.070573114,0.078455527,0.080704998,0.09804514,0.099822196,0.166844003,0.094501902,0.131840241,0.05460275,0.076889581,0.118210696,0.083234342,POINT (-74.88089899 5.80402251),2,SONSON
2739,0,5.830945587,-74.88089899,0.042084398,0.023968577,0.031497868,0.041885245,0.036599907,0.096765607,0.076949745,0.077538629,0.276525562,0.131575387,0.109322398,0.087275186,0.152610141,0.081817245,0.156430773,0.035207199,0.131870986,0.117491149,0.094856445,POINT (-74.88089899 5.830945587),2,SONSON
2740,-1,5.732227638,-74.87192463,0.073917058,0.040604981,0.045836185,0.1028047,0.029640652,0.066114752,0.085793494,0.074240609,0.26116721,0.117882423,0.135025097,0.182285244,0.243774536,0.118767607,0.21739027,0.058560715,0.121039698,0.179448551,0.119682988,POINT (-74.87192463 5.732227638),2,SONSON
2741,0,5.741201997,-74.87192463,0.076187782,0.028390566,0.050080073,0.099613556,0.022040021,0.066675921,0.074095033,0.084848153,0.251819737,0.128120639,0.147905739,0.197511337,0.224441979,0.103138315,0.200284906,0.0552624,0.121111897,0.174656455,0.11701025,POINT (-74.87192463 5.741201997),2,SONSON
2742,1,5.768125074,-74.87192463,0.113058109,0.052299263,0.061379159,0.099036146,0.062002641,0.083585454,0.059622926,0.078860567,0.106691386,0.124622286,0.096951997,0.142900482,0.175010443,0.332960474,0.140428361,0.077555064,0.090676524,0.177650351,0.11529398,POINT (-74.87192463 5.768125074),2,SONSON
2743,0,5.777099433,-74.87192463,0.091071663,0.028437853,0.048205197,0.036812845,0.042731624,0.082024377,0.069129359,0.071667189,0.065089708,0.096403516,0.105881948,0.101764822,0.166320732,0.168086087,0.136853443,0.049451836,0.07686283,0.135781407,0.087365358,POINT (-74.87192463 5.777099433),2,SONSON
2744,0,5.786073792,-74.87192463,0.098475307,0.038215782,0.040109602,0.02851053,0.050771204,0.084261237,0.069461707,0.070426175,0.086456809,0.079919915,0.119979515,0.09659018,0.179255285,0.112323727,0.134880916,0.051216485,0.078105169,0.128605925,0.08597586,POINT (-74.87192463 5.786073792),2,SONSON
2745,0,5.812996869,-74.87192463,0.02665898,0.024140962,0.026098832,0.037338187,0.029789791,0.062525839,0.066452791,0.080704473,0.265787154,0.084337888,0.084186256,0.230031548,0.147005463,0.076712636,0.150391948,0.028805351,0.111961629,0.13766557,0.09281085,POINT (-74.87192463 5.812996869),2,SONSON
2746,0,5.821971228,-74.87192463,0.031778775,0.020608186,0.022654289,0.045379027,0.025642575,0.078245586,0.072916293,0.071253611,0.21869196,0.11126087,0.098663053,0.220553582,0.162931399,0.08828938,0.158817516,0.02921257,0.110473664,0.145850986,0.095179073,POINT (-74.87192463 5.821971228),2,SONSON
2747,0,5.830945587,-74.87192463,0.037067751,0.042326382,0.038998633,0.072363062,0.053551374,0.105500316,0.071722507,0.079249381,0.312485666,0.118001109,0.124101043,0.218464875,0.22370041,0.107853016,0.264868279,0.04886144,0.137391796,0.187797524,0.124683587,POINT (-74.87192463 5.830945587),2,SONSON
2748,0,5.839919946,-74.87192463,0.039085924,0.026132003,0.039178932,0.059735388,0.053385285,0.104972417,0.075625475,0.083702302,0.298594776,0.131482018,0.10457286,0.221650967,0.185843016,0.091592982,0.254793249,0.043503506,0.138875398,0.171690615,0.118023173,POINT (-74.87192463 5.839919946),2,SONSON
2749,-1,5.723253279,-74.86295027,0.115705833,0.05747041,0.066840633,0.065305245,0.063714828,0.072072624,0.099630832,0.101091965,0.290768682,0.152771516,0.225335563,0.249069174,0.321060088,0.22200172,0.323693748,0.07380739,0.143267123,0.268232059,0.161768857,POINT (-74.86295027 5.723253279),2,SONSON
2750,-1,5.732227638,-74.86295027,0.076586267,0.046850514,0.052227785,0.042930619,0.044782807,0.051656275,0.078387592,0.10999364,0.301629427,0.129692651,0.13967683,0.180633472,0.241814031,0.136285223,0.230868139,0.052675598,0.134271917,0.185855539,0.124267685,POINT (-74.86295027 5.732227638),2,SONSON
2751,0,5.741201997,-74.86295027,0.058260177,0.030894972,0.047256448,0.028291063,0.04022822,0.061828093,0.06941864,0.092139812,0.295610146,0.103025797,0.093509329,0.147247581,0.178053761,0.085608446,0.151304511,0.040986176,0.124404497,0.131144725,0.098845133,POINT (-74.86295027 5.741201997),2,SONSON
2752,0,5.777099433,-74.86295027,0.086145544,0.039480188,0.045532611,0.039862161,0.05940483,0.091996963,0.060648088,0.057838293,0.20813949,0.104842132,0.115090964,0.124022481,0.196577057,0.111369445,0.14593578,0.054085067,0.104692993,0.138599145,0.099125735,POINT (-74.86295027 5.777099433),2,SONSON
2753,0,5.786073792,-74.86295027,0.085923289,0.03775005,0.056787993,0.039627596,0.055668507,0.09560729,0.059982681,0.087238577,0.191215471,0.085290703,0.120533771,0.101689267,0.194997096,0.122281862,0.144688047,0.055151487,0.103866944,0.136838009,0.098618813,POINT (-74.86295027 5.786073792),2,SONSON
2754,0,5.795048151,-74.86295027,0.075681365,0.036960746,0.052520491,0.058536711,0.047162048,0.086833769,0.061579647,0.071171559,0.164116207,0.078714742,0.119361547,0.10547143,0.21603032,0.126451144,0.161011132,0.054172272,0.092483185,0.145665115,0.09744019,POINT (-74.86295027 5.795048151),2,SONSON
2755,0,5.821971228,-74.86295027,0.024883225,0.030718931,0.02924555,0.075023675,0.027938297,0.069737215,0.057346615,0.060233483,0.253232586,0.089886778,0.088776908,0.216450422,0.180288242,0.082280675,0.162411724,0.037561936,0.106087336,0.146041594,0.096563622,POINT (-74.86295027 5.821971228),2,SONSON
2756,0,5.839919946,-74.86295027,0.022476322,0.027747936,0.03349007,0.041260438,0.036365946,0.100095973,0.047007794,0.051697041,0.268319778,0.123901586,0.115735594,0.238901366,0.178781311,0.089086627,0.252936259,0.032268142,0.118204434,0.175088231,0.108520269,POINT (-74.86295027 5.839919946),2,SONSON
2757,-1,5.705304561,-74.85397591,0.101001742,0.059139347,0.067473022,0.076439272,0.057734161,0.079014508,0.100279153,0.095968349,0.262757605,0.114762953,0.213982002,0.239494226,0.29441535,0.179080487,0.284202741,0.072357509,0.130556514,0.242234961,0.148382995,POINT (-74.85397591 5.705304561),2,SONSON
2758,-1,5.71427892,-74.85397591,0.097442959,0.04919427,0.045301944,0.056524993,0.042518151,0.089359085,0.102401739,0.084040219,0.257478028,0.092111799,0.219287479,0.242741604,0.320298032,0.197242453,0.293782939,0.058196463,0.125078174,0.254670501,0.145981713,POINT (-74.85397591 5.71427892),2,SONSON
2759,-1,5.723253279,-74.85397591,0.067492298,0.047678444,0.043310267,0.08954638,0.04488508,0.068420492,0.069807114,0.065152524,0.277300263,0.105058848,0.209552281,0.250255033,0.305627453,0.19320865,0.279763903,0.058582494,0.117147848,0.247681464,0.141137269,POINT (-74.85397591 5.723253279),2,SONSON
2760,0,5.732227638,-74.85397591,0.050167401,0.040586649,0.034463862,0.067314338,0.03950812,0.066310213,0.074799479,0.08008659,0.24435078,0.086521937,0.107386641,0.164466322,0.181237504,0.093796981,0.165077616,0.046408074,0.1104138,0.142393013,0.099738295,POINT (-74.85397591 5.732227638),2,SONSON
2761,0,5.741201997,-74.85397591,0.041803072,0.023767167,0.031971631,0.044851349,0.024373636,0.054633339,0.080822786,0.066084318,0.229684395,0.130921557,0.088274794,0.136226102,0.169192059,0.073829937,0.13743174,0.033353371,0.112429279,0.120990926,0.088924525,POINT (-74.85397591 5.741201997),2,SONSON
2762,0,5.768125074,-74.85397591,0.082158902,0.029683283,0.045858722,0.081065935,0.048386338,0.075694444,0.061856268,0.05204248,0.168750927,0.087948612,0.090271646,0.167172413,0.174796207,0.07874144,0.138596506,0.057430636,0.089258546,0.129915642,0.092201608,POINT (-74.85397591 5.768125074),2,SONSON
2763,0,5.777099433,-74.85397591,0.072539466,0.027618129,0.043904078,0.043110029,0.047233858,0.088628136,0.041646076,0.049792704,0.229971146,0.090980815,0.108529492,0.131047819,0.180414269,0.104315696,0.138592291,0.046881112,0.100203775,0.132579913,0.0932216,POINT (-74.85397591 5.777099433),2,SONSON
2764,0,5.786073792,-74.85397591,0.069742802,0.041878623,0.054132303,0.042227258,0.047920303,0.089852926,0.047547479,0.070799806,0.181441594,0.074595214,0.118177014,0.116454303,0.200055151,0.091784693,0.141259113,0.051180258,0.092847404,0.133546055,0.092524572,POINT (-74.85397591 5.786073792),2,SONSON
2765,0,5.795048151,-74.85397591,0.072308917,0.027728454,0.033678218,0.050417029,0.041821613,0.097226914,0.04661688,0.069521347,0.190891871,0.080739142,0.100749245,0.114611221,0.190437856,0.130909037,0.143708994,0.045190846,0.096999231,0.13608327,0.092757783,POINT (-74.85397591 5.795048151),2,SONSON
2766,0,5.80402251,-74.85397591,0.060763811,0.03497196,0.034861042,0.036010081,0.043542683,0.113135052,0.062516639,0.074641997,0.201474416,0.081415164,0.09531112,0.101156533,0.191633546,0.101428545,0.129359959,0.042029915,0.106636654,0.123777941,0.090814837,POINT (-74.85397591 5.80402251),2,SONSON
2767,0,5.812996869,-74.85397591,0.064541244,0.036551613,0.036846212,0.039422446,0.045534603,0.165263987,0.06259885,0.066726968,0.171255495,0.094215818,0.078081723,0.109217009,0.186906403,0.09647286,0.137213678,0.044579224,0.112012224,0.121578335,0.092723261,POINT (-74.85397591 5.812996869),2,SONSON
2768,0,5.830945587,-74.85397591,0.034627021,0.033918156,0.048320622,0.054801012,0.022535086,0.10457089,0.04822405,0.066406812,0.240495245,0.102343558,0.101792321,0.233085381,0.167234486,0.104172818,0.209323363,0.038840379,0.112408111,0.163121674,0.104790055,POINT (-74.85397591 5.830945587),2,SONSON
2769,0,5.839919946,-74.85397591,0.037040059,0.021338557,0.026262655,0.043738215,0.031281855,0.081148286,0.059264495,0.08318822,0.248922313,0.105868982,0.095804832,0.224691746,0.166242898,0.106917347,0.240131147,0.031932268,0.115678459,0.166757594,0.10478944,POINT (-74.85397591 5.839919946),2,SONSON
2770,0,5.857868664,-74.85397591,0.035040678,0.028848206,0.039259308,0.043368027,0.052946928,0.110250039,0.088839572,0.084177539,0.161851675,0.138786603,0.108482784,0.215152771,0.149373293,0.106185612,0.245397778,0.039892629,0.116781086,0.164918448,0.107197388,POINT (-74.85397591 5.857868664),2,SONSON
2771,0,5.866843023,-74.85397591,0.025274121,0.029254454,0.039674461,0.034941649,0.060859742,0.126565074,0.090803788,0.097274212,0.245611882,0.121747901,0.139006119,0.234541734,0.17022404,0.128685162,0.2617936,0.038000885,0.136400571,0.186850131,0.120417196,POINT (-74.85397591 5.866843023),2,SONSON
2772,-1,5.696330202,-74.84500155,0.116122079,0.072773493,0.077850262,0.088786471,0.063923536,0.079044426,0.110578629,0.18023063,0.232877258,0.071779115,0.283068063,0.286949888,0.341391911,0.243990907,0.325076035,0.083891168,0.134902012,0.296095361,0.171629513,POINT (-74.84500155 5.696330202),2,SONSON
2773,-1,5.705304561,-74.84500155,0.104177913,0.05337393,0.037221106,0.062699336,0.050512894,0.072561111,0.091491294,0.089803708,0.22260689,0.077904688,0.219645705,0.205745507,0.277705822,0.186901962,0.264527892,0.061597036,0.110873538,0.230905378,0.134458651,POINT (-74.84500155 5.705304561),2,SONSON
2774,-1,5.71427892,-74.84500155,0.060748988,0.033907945,0.027661169,0.070137469,0.041890087,0.07898912,0.079559208,0.07573747,0.22301126,0.078496115,0.160512567,0.230505777,0.248839811,0.134927987,0.198723723,0.046869132,0.107158634,0.194701973,0.116243246,POINT (-74.84500155 5.71427892),2,SONSON
2775,0,5.723253279,-74.84500155,0.056094613,0.024349458,0.03019798,0.058287904,0.022791098,0.07658001,0.082769262,0.079889041,0.248440476,0.10261898,0.125896147,0.189402648,0.205371469,0.115724563,0.161717635,0.038344211,0.118059554,0.159622492,0.105342086,POINT (-74.84500155 5.723253279),2,SONSON
2776,0,5.732227638,-74.84500155,0.052485959,0.027286012,0.048809843,0.042106671,0.022872275,0.072250692,0.077628449,0.065815401,0.25013248,0.125278117,0.08159987,0.141013443,0.177585778,0.079704115,0.119989399,0.038712152,0.118221028,0.119978521,0.0923039,POINT (-74.84500155 5.732227638),2,SONSON
2777,0,5.786073792,-74.84500155,0.057936703,0.033606529,0.043225176,0.064619756,0.049350457,0.080592278,0.032635487,0.058845822,0.211651322,0.078420438,0.083829381,0.109461291,0.158894004,0.103095443,0.121190345,0.049747724,0.092429069,0.115294093,0.085823629,POINT (-74.84500155 5.786073792),2,SONSON
2778,0,5.830945587,-74.84500155,0.056851494,0.033419201,0.036805131,0.033744613,0.052116088,0.23035754,0.044268942,0.107003016,0.261040626,0.082696351,0.116720366,0.091211454,0.172350268,0.141391241,0.224624972,0.042587306,0.145073295,0.14925966,0.112306754,POINT (-74.84500155 5.830945587),2,SONSON
2779,0,5.839919946,-74.84500155,0.063428728,0.043420882,0.037534233,0.040337109,0.061278695,0.243138473,0.057635273,0.110142015,0.268866698,0.091772217,0.114841571,0.09075578,0.169274043,0.123615663,0.233276535,0.049199929,0.154310935,0.146352718,0.116621194,POINT (-74.84500155 5.839919946),2,SONSON
2780,0,5.848894305,-74.84500155,0.066512244,0.026366062,0.031855502,0.044160649,0.048259676,0.211704528,0.045813295,0.110474379,0.217201353,0.085811983,0.147413958,0.082181423,0.161127628,0.09831836,0.229154278,0.043430827,0.134201108,0.14363913,0.107090355,POINT (-74.84500155 5.848894305),2,SONSON
2781,-1,5.696330202,-74.83602719,0.108693524,0.05272351,0.054370305,0.079832463,0.064848521,0.08381724,0.103295741,0.124643939,0.121960034,0.07789544,0.192998806,0.178284182,0.260199824,0.164083929,0.228710602,0.072093665,0.102322479,0.204855468,0.126423871,POINT (-74.83602719 5.696330202),2,SONSON
2782,0,5.705304561,-74.83602719,0.069936785,0.040470846,0.036890083,0.052996359,0.050694974,0.071228422,0.085777661,0.100523478,0.119649935,0.107792478,0.155925932,0.19414193,0.250147387,0.140580692,0.210502036,0.050197809,0.096994395,0.190259595,0.112483933,POINT (-74.83602719 5.705304561),2,SONSON
2783,0,5.71427892,-74.83602719,0.048659495,0.028883963,0.033100859,0.090270026,0.045607419,0.078727244,0.081272167,0.095140888,0.161542047,0.101095349,0.120018311,0.159307211,0.210034459,0.10281098,0.165730544,0.049304352,0.103555539,0.151580301,0.101480064,POINT (-74.83602719 5.71427892),2,SONSON
2784,0,5.723253279,-74.83602719,0.048156468,0.022390169,0.052242208,0.063048451,0.038001265,0.078211951,0.078488481,0.078117061,0.196291841,0.125361745,0.074887614,0.149979868,0.168426375,0.094955119,0.133609568,0.044767712,0.111294216,0.124371709,0.093477879,POINT (-74.83602719 5.723253279),2,SONSON
