Unnamed: 0,mines_outcome,LATITUD_Y,LONGITUD_X,random_seed0,random_seed1,random_seed2,random_seed3,random_seed4,sonson_seed0,sonson_seed1,sonson_seed2,sonson_seed3,sonson_seed4,caldas_seed0,caldas_seed1,caldas_seed2,caldas_seed3,caldas_seed4,geometry,cluster,sonson_avg,Municipio,option
2010,1,6.091201997,-74.97961694,0.631325611,0.590502786,0.643296792,0.429986561,0.615778261,0.771578945,0.762180472,0.790408038,0.798085981,0.804125905,0.575906473,0.519843489,0.605802278,0.611298764,0.607123344,POINT (-74.97961693594343 6.0912019971652605),1,0.785275868,SAN LUIS,sonson_avg
2011,-1,5.920689177,-74.97064258,0.146841858,0.146827005,0.117382365,0.145902092,0.126003673,0.113601602,0.231339124,0.141068685,0.147565105,0.160689045,0.150005516,0.149820736,0.130448696,0.181586831,0.192375302,POINT (-74.97064257696907 5.9206891766524405),0,0.158852712,SAN LUIS,sonson_avg
2012,-1,5.929663536,-74.97064258,0.139925168,0.106136932,0.15885749,0.123888943,0.123034323,0.108873721,0.080580739,0.130275913,0.114737578,0.174363041,0.117921393,0.117906146,0.111128991,0.124016063,0.138705394,POINT (-74.97064257696907 5.9296635356268),0,0.121766198,SAN LUIS,sonson_avg
2013,-1,5.938637895,-74.97064258,0.134631,0.103981097,0.132598408,0.111263855,0.101531917,0.102012135,0.15405447,0.116977312,0.120213846,0.188401824,0.098830472,0.09898674,0.100618912,0.102484127,0.123513476,POINT (-74.97064257696907 5.938637894601158),0,0.136331917,SAN LUIS,sonson_avg
2014,0,5.947612254,-74.97064258,0.123632606,0.110145913,0.117085858,0.105645287,0.094784584,0.093486484,0.089558223,0.115840069,0.095483808,0.346811465,0.097586821,0.109847083,0.112219558,0.119281745,0.119828862,POINT (-74.97064257696907 5.947612253575517),0,0.14823601,SAN LUIS,sonson_avg
2015,0,5.965560972,-74.97064258,0.360175193,0.245651357,0.451939024,0.125036561,0.127700408,0.407538656,0.0935082,0.200072712,0.084818446,0.126895056,0.16112802,0.302723703,0.254232227,0.165588097,0.474299654,POINT (-74.97064257696907 5.965560971524235),0,0.182566614,SAN LUIS,sonson_avg
2016,0,5.97453533,-74.97064258,0.230653092,0.172464045,0.197832691,0.190087714,0.434843084,0.138174675,0.101201086,0.10823983,0.127266924,0.142596867,0.272101214,0.270029523,0.309195395,0.273238895,0.388749497,POINT (-74.97064257696907 5.974535330498594),0,0.123495876,SAN LUIS,sonson_avg
2017,1,5.983509689,-74.97064258,0.61688309,0.494614755,0.592570114,0.381975076,0.560389954,0.566899188,0.553356821,0.564595074,0.553149691,0.55986549,0.51660311,0.229052134,0.50795573,0.264878494,0.524035525,POINT (-74.97064257696907 5.983509689472953),0,0.559573253,SAN LUIS,sonson_avg
2018,0,5.992484048,-74.97064258,0.117752159,0.087552038,0.094283336,0.073247667,0.065132197,0.096510787,0.064945234,0.074015661,0.073201841,0.106380859,0.093985305,0.084143867,0.087121733,0.081568941,0.096332919,POINT (-74.97064257696907 5.992484048447312),0,0.083010876,SAN LUIS,sonson_avg
2019,0,6.001458407,-74.97064258,0.122052816,0.080538915,0.073583109,0.062243974,0.065730083,0.095672626,0.055953479,0.047271332,0.043065165,0.092663397,0.103595679,0.099488246,0.093237892,0.10923495,0.072698405,POINT (-74.97064257696907 6.001458407421671),0,0.0669252,SAN LUIS,sonson_avg
2020,0,6.019407125,-74.97064258,0.123678382,0.092961633,0.07806862,0.052002319,0.08539112,0.074900174,0.032433532,0.064085198,0.074254101,0.110527362,0.096296951,0.071447145,0.065950813,0.073602378,0.073323351,POINT (-74.97064257696907 6.019407125370389),0,0.071240073,SAN LUIS,sonson_avg
2021,0,6.028381484,-74.97064258,0.34165389,0.097765023,0.126526013,0.072715245,0.077655865,0.063174972,0.026617158,0.049311373,0.055282202,0.113971509,0.087783017,0.079881728,0.072255294,0.076447554,0.07096125,POINT (-74.97064257696907 6.028381484344748),0,0.061671443,SAN LUIS,sonson_avg
2022,0,6.055304561,-74.97064258,0.097338494,0.079065381,0.082936932,0.068205466,0.076306786,0.071712529,0.036705287,0.055862204,0.068578825,0.084775348,0.084323813,0.086916527,0.081225093,0.194058902,0.07880097,POINT (-74.97064257696907 6.055304561267825),0,0.063526839,SAN LUIS,sonson_avg
2023,0,6.073253279,-74.97064258,0.18420868,0.153681738,0.169755243,0.148620055,0.158813771,0.261726723,0.218214774,0.26916608,0.256528357,0.292300391,0.241121214,0.23701013,0.223132972,0.242127418,0.231242022,POINT (-74.97064257696907 6.073253279216543),0,0.259587265,SAN LUIS,sonson_avg
2024,0,6.082227638,-74.97064258,0.33471035,0.266403315,0.317383288,0.288058781,0.288339603,0.225221834,0.220348025,0.259225018,0.266939052,0.27405069,0.323479071,0.317373076,0.329132344,0.343214963,0.301022286,POINT (-74.97064257696907 6.0822276381909015),0,0.249156924,SAN LUIS,sonson_avg
2025,-1,5.929663536,-74.96166822,0.119238785,0.085947338,0.087191201,0.309356546,0.133073069,0.078372841,0.063408708,0.114302808,0.076670977,0.103002117,0.129200809,0.122138085,0.09295544,0.134812078,0.171591747,POINT (-74.96166821799471 5.9296635356268),0,0.08715149,SAN LUIS,sonson_avg
2026,-1,5.938637895,-74.96166822,0.104675296,0.066518831,0.062188229,0.090342455,0.086457787,0.085546075,0.064159792,0.094779173,0.080603746,0.16060656,0.110156779,0.08341454,0.071218086,0.090131855,0.112301533,POINT (-74.96166821799471 5.938637894601158),0,0.097139069,SAN LUIS,sonson_avg
2027,0,5.947612254,-74.96166822,0.094120425,0.069664902,0.060027435,0.084426439,0.082219497,0.109018319,0.057885676,0.087289276,0.078855922,0.09061973,0.087314976,0.086309626,0.067433919,0.079280694,0.099106429,POINT (-74.96166821799471 5.947612253575517),0,0.084733785,SAN LUIS,sonson_avg
2028,0,5.956586613,-74.96166822,0.110417169,0.101363274,0.104058967,0.095285813,0.105490886,0.104498759,0.061880485,0.093343454,0.05921344,0.117265751,0.106831925,0.107126714,0.122231681,0.116460943,0.134322172,POINT (-74.96166821799471 5.956586612549876),0,0.087240378,SAN LUIS,sonson_avg
2029,0,5.965560972,-74.96166822,0.40241347,0.424313311,0.390383637,0.111643726,0.11388485,0.418018668,0.099009562,0.344489379,0.159543395,0.246905088,0.372838507,0.325418951,0.221919465,0.261594348,0.35819329,POINT (-74.96166821799471 5.965560971524235),0,0.253593218,SAN LUIS,sonson_avg
2030,0,5.97453533,-74.96166822,0.140833031,0.12361305,0.122787624,0.129128053,0.148060958,0.133660789,0.098289694,0.09755786,0.098294347,0.12505316,0.167330984,0.184205322,0.174988177,0.176825753,0.276375606,POINT (-74.96166821799471 5.974535330498594),0,0.11057117,SAN LUIS,sonson_avg
2031,0,5.983509689,-74.96166822,0.37592319,0.437190755,0.570723543,0.382747061,0.394003674,0.626194393,0.531817362,0.426698218,0.518333476,0.49191925,0.446806771,0.390323047,0.382538677,0.394348621,0.457004805,POINT (-74.96166821799471 5.983509689472953),0,0.51899254,SAN LUIS,sonson_avg
2032,0,5.992484048,-74.96166822,0.122801854,0.120973013,0.089274193,0.097152047,0.112714564,0.098194003,0.064824378,0.068082276,0.04909596,0.088355157,0.131667521,0.118875139,0.120674733,0.114371953,0.130169652,POINT (-74.96166821799471 5.992484048447312),0,0.073710355,SAN LUIS,sonson_avg
2033,0,6.001458407,-74.96166822,0.123008796,0.091942609,0.072605962,0.072699346,0.080504194,0.193832741,0.051995446,0.066829931,0.065188354,0.097853425,0.120905886,0.102660655,0.08312846,0.11198278,0.080845187,POINT (-74.96166821799471 6.001458407421671),0,0.095139979,SAN LUIS,sonson_avg
2034,1,6.010432766,-74.96166822,0.161968508,0.154347248,0.141168068,0.147178761,0.23770016,0.451020097,0.16170046,0.204141478,0.109545112,0.140103643,0.196017291,0.246219336,0.461580436,0.186889811,0.174552097,POINT (-74.96166821799471 6.01043276639603),0,0.213302158,SAN LUIS,sonson_avg
2035,0,6.019407125,-74.96166822,0.228378183,0.095476843,0.074854086,0.045183245,0.076626953,0.069591669,0.058610947,0.058627661,0.071061168,0.11088428,0.081855419,0.076054451,0.080756366,0.075321469,0.080851814,POINT (-74.96166821799471 6.019407125370389),0,0.073755145,SAN LUIS,sonson_avg
2036,0,6.055304561,-74.96166822,0.085147126,0.081109626,0.092871937,0.049469032,0.069920414,0.044933345,0.036390321,0.0562016,0.056278474,0.090045127,0.086937875,0.077864265,0.068688886,0.076462249,0.058976243,POINT (-74.96166821799471 6.055304561267825),2,0.056769773,SAN LUIS,sonson_avg
2037,0,5.947612254,-74.95269386,0.078388526,0.047933614,0.044239282,0.054517149,0.064210542,0.06098307,0.050906218,0.058520149,0.049716889,0.13759208,0.177805277,0.197361924,0.046258869,0.069955783,0.055518394,POINT (-74.95269385902036 5.947612253575517),0,0.071543681,SAN LUIS,sonson_avg
2038,0,5.956586613,-74.95269386,0.081264037,0.060052045,0.048737698,0.047202324,0.060568029,0.061075695,0.030663883,0.067864627,0.047456598,0.049055776,0.054613044,0.062381306,0.046665503,0.063301103,0.063761341,POINT (-74.95269385902036 5.956586612549876),0,0.051223316,SAN LUIS,sonson_avg
2039,0,5.97453533,-74.95269386,0.065522879,0.051846121,0.072370542,0.063318013,0.091257935,0.086256639,0.069991771,0.060085067,0.052692766,0.067379284,0.063177818,0.068612363,0.050203228,0.058722402,0.051522,POINT (-74.95269385902036 5.974535330498594),0,0.067281105,SAN LUIS,sonson_avg
2040,0,5.983509689,-74.95269386,0.09482883,0.057591034,0.070011535,0.06984695,0.096655684,0.083609589,0.066786595,0.090925193,0.056202688,0.071015115,0.098607201,0.098480257,0.080559456,0.080517912,0.123211566,POINT (-74.95269385902036 5.983509689472953),0,0.073707836,SAN LUIS,sonson_avg
2041,0,5.992484048,-74.95269386,0.119902703,0.084530774,0.092059852,0.076613382,0.150322019,0.07542962,0.073876116,0.063900371,0.067848242,0.092508648,0.094100346,0.084377191,0.104881627,0.092690631,0.100280005,POINT (-74.95269385902036 5.992484048447312),0,0.074712599,SAN LUIS,sonson_avg
2042,0,6.001458407,-74.95269386,0.129915833,0.116139171,0.09242717,0.078507683,0.089685975,0.144385298,0.072542891,0.06979652,0.064422232,0.107598125,0.098817292,0.076790817,0.100470479,0.099269102,0.102822637,POINT (-74.95269385902036 6.001458407421671),0,0.091749013,SAN LUIS,sonson_avg
2043,0,6.010432766,-74.95269386,0.102023727,0.091371244,0.076750145,0.078112327,0.070472728,0.246852257,0.06580947,0.069222987,0.063992241,0.094819832,0.11278496,0.094292316,0.088969039,0.084770732,0.086849367,POINT (-74.95269385902036 6.01043276639603),0,0.108139357,SAN LUIS,sonson_avg
2044,0,6.046330202,-74.95269386,0.094057112,0.083485197,0.067737331,0.058504729,0.062235006,0.044917128,0.038680135,0.031944011,0.062901003,0.088576606,0.096353286,0.089300211,0.077918377,0.073706191,0.053781203,POINT (-74.95269385902036 6.046330202293466),2,0.053403777,SAN LUIS,sonson_avg
2045,0,6.06427892,-74.95269386,0.35091769,0.076045485,0.091131533,0.081967031,0.065447331,0.057353433,0.05055221,0.046291969,0.076744413,0.105065462,0.111173095,0.106665464,0.121807796,0.106782359,0.110607834,POINT (-74.95269385902036 6.064278920242184),0,0.067201497,SAN LUIS,sonson_avg
2046,0,5.956586613,-74.9437195,0.063604266,0.043512945,0.039831146,0.034175976,0.046360009,0.04379597,0.041878708,0.040675853,0.023973101,0.048259667,0.040236592,0.049747662,0.041337665,0.040411464,0.059290087,POINT (-74.943719500046 5.956586612549876),2,0.03971666,SAN LUIS,sonson_avg
2047,0,5.965560972,-74.9437195,0.030515189,0.032791602,0.029063724,0.027257063,0.041129302,0.033658698,0.029780019,0.034689594,0.038416677,0.052034644,0.027597386,0.048957707,0.027881455,0.038073213,0.039366769,POINT (-74.943719500046 5.965560971524235),2,0.037715926,SAN LUIS,sonson_avg
2048,0,5.983509689,-74.9437195,0.104432804,0.100017578,0.090260101,0.075447278,0.118319702,0.148256147,0.085117077,0.111228022,0.052821656,0.114087716,0.093936779,0.090116541,0.076015007,0.089027212,0.100751059,POINT (-74.943719500046 5.983509689472953),0,0.102302124,SAN LUIS,sonson_avg
2049,1,5.992484048,-74.9437195,0.475278668,0.460674958,0.464964195,0.413405038,0.485591929,0.402602576,0.387026746,0.125648362,0.153729055,0.366045535,0.456145785,0.477009323,0.449423635,0.450634686,0.471216388,POINT (-74.943719500046 5.992484048447312),0,0.287010455,SAN LUIS,sonson_avg
2050,0,6.001458407,-74.9437195,0.136043222,0.099489993,0.104587759,0.097603897,0.108593194,0.269639815,0.076160976,0.061542898,0.068167407,0.094874777,0.123769303,0.145432434,0.137504555,0.135499374,0.132355214,POINT (-74.943719500046 6.001458407421671),0,0.114077175,SAN LUIS,sonson_avg
2051,0,6.010432766,-74.9437195,0.099877569,0.072704604,0.081005144,0.068952626,0.055671324,0.085616305,0.052698864,0.042590724,0.036263605,0.069551349,0.066304557,0.070204815,0.053964446,0.068299399,0.076125298,POINT (-74.943719500046 6.01043276639603),0,0.057344169,SAN LUIS,sonson_avg
2052,0,6.06427892,-74.9437195,0.212906708,0.086767883,0.059650126,0.078440702,0.079432842,0.068124291,0.052376356,0.051706734,0.06908507,0.08439334,0.088308682,0.101861982,0.080686727,0.087900681,0.094671394,POINT (-74.943719500046 6.064278920242184),0,0.065137158,SAN LUIS,sonson_avg
2053,0,5.956586613,-74.93474514,0.363596425,0.067292317,0.184005038,0.060285261,0.208598,0.065902168,0.05782429,0.047237269,0.044217889,0.062052048,0.14361889,0.067160395,0.053218027,0.069745159,0.047981491,POINT (-74.93474514107164 5.956586612549876),2,0.055446733,SAN LUIS,sonson_avg
2054,0,5.965560972,-74.93474514,0.059235661,0.032588421,0.051078574,0.033846285,0.031848519,0.084088765,0.038301183,0.042080743,0.023502215,0.044656332,0.145142716,0.031925875,0.023869947,0.045303799,0.054818351,POINT (-74.93474514107164 5.965560971524235),2,0.046525848,SAN LUIS,sonson_avg
2055,0,5.97453533,-74.93474514,0.037508283,0.045570432,0.045888335,0.031365797,0.042822247,0.047495047,0.042426582,0.020942599,0.01835651,0.08975492,0.0293871,0.032319622,0.033268441,0.03919252,0.027158407,POINT (-74.93474514107164 5.974535330498594),2,0.043795132,SAN LUIS,sonson_avg
2056,0,5.983509689,-74.93474514,0.247050647,0.059481979,0.058935917,0.044789134,0.145445579,0.066705447,0.047250476,0.066234162,0.033741995,0.06523834,0.041956903,0.052094847,0.047064599,0.055608886,0.069422504,POINT (-74.93474514107164 5.983509689472953),0,0.055834084,SAN LUIS,sonson_avg
2057,1,5.992484048,-74.93474514,0.451074315,0.45566625,0.43729836,0.39170967,0.458205124,0.494669792,0.428538073,0.356500284,0.405252529,0.183245153,0.172778757,0.434066895,0.434186963,0.445885859,0.439198924,POINT (-74.93474514107164 5.992484048447312),0,0.373641166,SAN LUIS,sonson_avg
2058,0,6.001458407,-74.93474514,0.06857232,0.066302658,0.083288659,0.04356058,0.054687389,0.065366729,0.056619185,0.071159299,0.03069117,0.080786878,0.078888414,0.059749795,0.057519412,0.059272264,0.079474323,POINT (-74.93474514107164 6.001458407421671),0,0.060924652,SAN LUIS,sonson_avg
2059,0,6.019407125,-74.93474514,0.096236629,0.062891871,0.077146045,0.067691372,0.058441979,0.061555894,0.038377531,0.077306054,0.070195263,0.09450009,0.087584139,0.08410914,0.053841253,0.076632134,0.079360451,POINT (-74.93474514107164 6.019407125370389),2,0.068386966,SAN LUIS,sonson_avg
2060,0,6.055304561,-74.93474514,0.102533266,0.081291451,0.085530644,0.079737896,0.077461242,0.065999376,0.065883711,0.075002822,0.066257977,0.10230515,0.095320183,0.240895489,0.063439405,0.130416746,0.065653058,POINT (-74.93474514107164 6.055304561267825),0,0.075089807,SAN LUIS,sonson_avg
2061,0,5.97453533,-74.92577078,0.068117726,0.061614941,0.054344073,0.050707073,0.075672719,0.075495899,0.054685296,0.046881264,0.046685242,0.064488744,0.058992542,0.05092095,0.040415411,0.04351,0.04561951,POINT (-74.92577078209729 5.974535330498594),2,0.057647289,SAN LUIS,sonson_avg
2062,0,5.983509689,-74.92577078,0.073417025,0.102056743,0.054879647,0.060152536,0.062994961,0.058137545,0.046771752,0.03765153,0.048453081,0.072798984,0.049840177,0.074099694,0.045982473,0.058081493,0.316053749,POINT (-74.92577078209729 5.983509689472953),0,0.052762578,SAN LUIS,sonson_avg
2063,0,5.992484048,-74.92577078,0.045950996,0.048568039,0.030829352,0.047090416,0.03926952,0.051390281,0.044487596,0.045394073,0.022125822,0.057878254,0.052770436,0.056854097,0.039562285,0.053478877,0.171482237,POINT (-74.92577078209729 5.992484048447312),0,0.044255205,SAN LUIS,sonson_avg
2064,0,6.010432766,-74.92577078,0.07130749,0.059573802,0.036503776,0.042570806,0.045066019,0.051432143,0.134775841,0.037839215,0.016866102,0.045773854,0.050198552,0.051236929,0.03819388,0.04026141,0.034764513,POINT (-74.92577078209729 6.01043276639603),2,0.057337431,SAN LUIS,sonson_avg
2065,0,6.037355843,-74.92577078,0.082814477,0.075984437,0.074421724,0.070777323,0.0697126,0.06413017,0.059415424,0.071953455,0.062963775,0.078868175,0.069992871,0.094703126,0.084689073,0.107408664,0.072002072,POINT (-74.92577078209729 6.037355843319107),0,0.0674662,SAN LUIS,sonson_avg
2066,1,5.983509689,-74.91679642,0.431928575,0.264718468,0.501145415,0.529291936,0.545826064,0.430659222,0.264121815,0.358598486,0.094684495,0.129427618,0.25188091,0.482118332,0.459361898,0.39411232,0.451883929,POINT (-74.91679642312293 5.983509689472953),2,0.255498327,SAN LUIS,sonson_avg
2067,0,6.010432766,-74.91679642,0.051465438,0.047503949,0.02998683,0.049112644,0.030779299,0.118838222,0.039209193,0.045046836,0.021415049,0.044554258,0.040610766,0.047866927,0.027546807,0.040477021,0.034929992,POINT (-74.91679642312293 6.01043276639603),2,0.053812712,SAN LUIS,sonson_avg
2068,0,6.019407125,-74.91679642,0.039481633,0.036966033,0.054306247,0.049545604,0.031404397,0.046013072,0.033291916,0.037894279,0.021334888,0.057534658,0.082359797,0.047760662,0.033713387,0.048166575,0.031655466,POINT (-74.91679642312293 6.019407125370389),2,0.039213763,SAN LUIS,sonson_avg
2069,0,6.028381484,-74.91679642,0.058337265,0.035178711,0.051030279,0.05771012,0.038743811,0.049345852,0.039903539,0.051813922,0.024370983,0.047649889,0.065822798,0.046953288,0.031642172,0.039138,0.041225784,POINT (-74.91679642312293 6.028381484344748),2,0.042616837,SAN LUIS,sonson_avg
2070,0,5.97453533,-74.87192463,0.063968248,0.041748339,0.038047395,0.039119775,0.043887907,0.041887175,0.029113703,0.048492685,0.014652391,0.063967568,0.05003538,0.047632419,0.030238341,0.054554932,0.054683208,POINT (-74.87192462825115 5.974535330498594),0,0.039622704,SAN LUIS,sonson_avg
2071,0,5.983509689,-74.87192463,0.060607225,0.048919285,0.037979237,0.053962947,0.059887421,0.066477646,0.060585628,0.052352449,0.015060016,0.072759345,0.057669489,0.262495397,0.039326442,0.053883903,0.069377424,POINT (-74.87192462825115 5.983509689472953),0,0.053447017,SAN LUIS,sonson_avg
2072,0,5.965560972,-74.86295027,0.057446743,0.065783368,0.03811032,0.042488313,0.044505716,0.045104218,0.046709633,0.040163093,0.040828287,0.077880924,0.042498225,0.048860563,0.036537699,0.069689273,0.039912533,POINT (-74.8629502692768 5.965560971524235),0,0.050137231,SAN LUIS,sonson_avg
2073,1,5.97453533,-74.86295027,0.369826952,0.472602892,0.436324534,0.329089212,0.32744544,0.455617538,0.44328657,0.453242702,0.381076599,0.400581201,0.421524173,0.176929398,0.278230997,0.389021718,0.386915318,POINT (-74.8629502692768 5.974535330498594),0,0.426760922,SAN LUIS,sonson_avg
2074,0,5.920689177,-74.85397591,0.046920823,0.044640716,0.038597756,0.034696288,0.048538991,0.044731263,0.04675691,0.033660738,0.047041546,0.050887622,0.062112487,0.070408609,0.047470671,0.056578535,0.053216509,POINT (-74.85397591030244 5.9206891766524405),0,0.044615616,SAN LUIS,sonson_avg
2075,0,5.929663536,-74.85397591,0.03941845,0.042117144,0.040029926,0.027716947,0.037131235,0.052220345,0.023720595,0.017951291,0.040658087,0.043995996,0.035017247,0.044502937,0.044083154,0.050397991,0.041396359,POINT (-74.85397591030244 5.9296635356268),0,0.035709263,SAN LUIS,sonson_avg
2076,0,5.97453533,-74.85397591,0.063383205,0.065683084,0.057057615,0.056642689,0.074919165,0.058047551,0.285213321,0.063825922,0.052603609,0.156860731,0.070083777,0.049474415,0.075898884,0.061060159,0.134094222,POINT (-74.85397591030244 5.974535330498594),0,0.123310227,SAN LUIS,sonson_avg
2077,0,5.983509689,-74.85397591,0.045068415,0.030108229,0.021802546,0.022364814,0.029365392,0.048331856,0.031800634,0.049735775,0.007392864,0.066048854,0.031435394,0.041759525,0.086687444,0.042972288,0.042261095,POINT (-74.85397591030244 5.983509689472953),0,0.040661997,SAN LUIS,sonson_avg
2078,0,5.992484048,-74.85397591,0.059595874,0.053581122,0.040561417,0.022713601,0.035763763,0.054139441,0.041371628,0.045699577,0.01737442,0.069531957,0.028074941,0.038820812,0.041853655,0.04717956,0.047679781,POINT (-74.85397591030244 5.992484048447312),2,0.045623405,SAN LUIS,sonson_avg
2079,0,6.001458407,-74.85397591,0.067878046,0.049545011,0.040912961,0.074569985,0.053239007,0.048556975,0.03773282,0.039004937,0.026578263,0.07205891,0.029615721,0.035858655,0.034727855,0.04038654,0.039283258,POINT (-74.85397591030244 6.001458407421671),2,0.044786381,SAN LUIS,sonson_avg
2080,0,5.938637895,-74.84500155,0.047362548,0.018835648,0.018998506,0.034984665,0.032804147,0.043779471,0.030584892,0.034841537,0.0288967,0.05659207,0.044065338,0.043806682,0.025762757,0.047563301,0.036236056,POINT (-74.84500155132808 5.938637894601158),2,0.038938934,SAN LUIS,sonson_avg
2081,0,5.956586613,-74.84500155,0.042194761,0.031573644,0.039143046,0.024955532,0.034197214,0.037281934,0.04029573,0.034325142,0.025833421,0.058346214,0.036694143,0.033858951,0.037009018,0.035889746,0.041041015,POINT (-74.84500155132808 5.956586612549876),2,0.039216488,SAN LUIS,sonson_avg
2082,0,5.992484048,-74.84500155,0.051951816,0.033143596,0.024738068,0.021521781,0.023659538,0.057492404,0.028996729,0.038339543,0.003722602,0.066854214,0.022540487,0.106251982,0.103881756,0.035547046,0.032422693,POINT (-74.84500155132808 5.992484048447312),2,0.039081098,SAN LUIS,sonson_avg
2083,0,6.001458407,-74.84500155,0.055301774,0.057760066,0.033983841,0.030633357,0.043875237,0.064931968,0.034198112,0.038198636,0.021655698,0.080476959,0.030803675,0.035884884,0.031862699,0.041759484,0.050754904,POINT (-74.84500155132808 6.001458407421671),2,0.047892275,SAN LUIS,sonson_avg
2084,0,6.010432766,-74.84500155,0.062141768,0.042283518,0.032429211,0.035861552,0.042408914,0.054846891,0.031299044,0.037312977,0.013821541,0.093311672,0.030011511,0.043925862,0.034347822,0.042977013,0.043252097,POINT (-74.84500155132808 6.01043276639603),2,0.046118425,SAN LUIS,sonson_avg
2085,0,5.938637895,-74.83602719,0.024505242,0.024471175,0.031701927,0.022851649,0.031780552,0.020072704,0.026910985,0.034758614,0.023558708,0.048316904,0.022004003,0.028664106,0.027505293,0.022181794,0.038151109,POINT (-74.83602719235373 5.938637894601158),2,0.030723583,SAN LUIS,sonson_avg
2086,0,5.947612254,-74.83602719,0.036312455,0.018159535,0.031907939,0.024650932,0.044228869,0.026736794,0.023334362,0.018091327,0.026889852,0.041428496,0.028215686,0.03119141,0.030975607,0.039365855,0.035398177,POINT (-74.83602719235373 5.947612253575517),2,0.027296166,SAN LUIS,sonson_avg
2087,0,5.965560972,-74.83602719,0.028629281,0.027517817,0.040775671,0.033704886,0.039200645,0.044426185,0.024874804,0.035005902,0.02248142,0.047986323,0.042088069,0.037647384,0.03462547,0.045997804,0.053973644,POINT (-74.83602719235373 5.965560971524235),2,0.034954927,SAN LUIS,sonson_avg
2088,0,5.97453533,-74.83602719,0.053373463,0.036415672,0.021825959,0.021707681,0.033373606,0.199638596,0.028916316,0.038300807,0.017619894,0.061228462,0.027706927,0.0655239,0.036494124,0.029791875,0.033046637,POINT (-74.83602719235373 5.974535330498594),2,0.069140815,SAN LUIS,sonson_avg
2089,0,5.983509689,-74.83602719,0.049465817,0.03511648,0.021909252,0.019609163,0.026795081,0.045734436,0.031570374,0.048678697,0.014188409,0.045898352,0.026613872,0.03331485,0.037441706,0.030354011,0.03365225,POINT (-74.83602719235373 5.983509689472953),2,0.037214054,SAN LUIS,sonson_avg
2090,0,6.001458407,-74.83602719,0.047983145,0.05252936,0.052212668,0.031350772,0.040267553,0.047317267,0.061634907,0.067460575,0.023768462,0.057444429,0.024144709,0.044642362,0.037479213,0.037659335,0.031432214,POINT (-74.83602719235373 6.001458407421671),2,0.051525128,SAN LUIS,sonson_avg
2091,0,5.938637895,-74.82705283,0.034565009,0.042870892,0.031765355,0.021294348,0.035168755,0.02373824,0.039461697,0.041386764,0.216408815,0.053733953,0.028247785,0.033610432,0.030019768,0.030841457,0.038830933,POINT (-74.82705283337937 5.938637894601158),2,0.074945894,SAN LUIS,sonson_avg
2092,0,5.947612254,-74.82705283,0.041935319,0.035264776,0.043799611,0.022128043,0.043724961,0.034183784,0.033914841,0.031485479,0.017158304,0.047067196,0.029165799,0.044193194,0.021993628,0.033363723,0.045713123,POINT (-74.82705283337937 5.947612253575517),2,0.032761921,SAN LUIS,sonson_avg
2093,0,5.956586613,-74.82705283,0.036841246,0.026867528,0.020322578,0.021359419,0.035207459,0.034201805,0.030866236,0.038084841,0.020696627,0.046845428,0.019337293,0.025872663,0.022101476,0.022428104,0.031151389,POINT (-74.82705283337937 5.956586612549876),2,0.034138987,SAN LUIS,sonson_avg
2094,0,5.965560972,-74.82705283,0.028442056,0.023437054,0.03300487,0.019453699,0.021778358,0.040998614,0.033917823,0.028127079,0.020384211,0.053513303,0.023243939,0.025682507,0.035430409,0.034957101,0.029175797,POINT (-74.82705283337937 5.965560971524235),2,0.035388206,SAN LUIS,sonson_avg
2095,0,5.97453533,-74.82705283,0.041715431,0.033382525,0.025210459,0.018389841,0.026725534,0.063744794,0.021007188,0.041622013,0.030957123,0.043490844,0.022128948,0.029475929,0.039847858,0.035828039,0.03630226,POINT (-74.82705283337937 5.974535330498594),2,0.040164392,SAN LUIS,sonson_avg
2096,0,6.001458407,-74.82705283,0.033860211,0.041213597,0.021135918,0.033484235,0.031768993,0.041611616,0.01868617,0.034786393,0.013335433,0.046201056,0.013374558,0.021600211,0.035606964,0.027124507,0.021599906,POINT (-74.82705283337937 6.001458407421671),2,0.030924134,SAN LUIS,sonson_avg
2097,0,6.010432766,-74.82705283,0.049741562,0.050164081,0.016883553,0.026875966,0.040163765,0.03419453,0.018198952,0.02831284,0.010373072,0.089064459,0.018644991,0.020155017,0.033201305,0.02462684,0.041368889,POINT (-74.82705283337937 6.01043276639603),2,0.036028771,SAN LUIS,sonson_avg
2098,0,5.947612254,-74.81807847,0.032874244,0.028407085,0.030090381,0.029843219,0.033966539,0.026721785,0.040584149,0.030280615,0.017759098,0.043427586,0.016039185,0.025371105,0.023837356,0.029128711,0.050870809,POINT (-74.81807847440501 5.947612253575517),2,0.031754647,SAN LUIS,sonson_avg
2099,0,5.956586613,-74.81807847,0.043608359,0.034945651,0.031202219,0.02556474,0.040252891,0.041276556,0.027248214,0.026972196,0.033708476,0.046849389,0.019825719,0.019900462,0.035429878,0.035955924,0.044716571,POINT (-74.81807847440501 5.956586612549876),2,0.035210966,SAN LUIS,sonson_avg
2100,0,5.965560972,-74.81807847,0.030078587,0.027011386,0.02356149,0.026375653,0.031768668,0.034118743,0.030580749,0.028187136,0.017059579,0.043427714,0.015454657,0.021655412,0.026266036,0.033571593,0.032084959,POINT (-74.81807847440501 5.965560971524235),2,0.030674784,SAN LUIS,sonson_avg
