LATITUD_Y,LONGITUD_X,mines_outcome,elevation,Vocacion_Agroforestal,Vocacion_Agrícola,Vocacion_Conservación de Suelos,Vocacion_Cuerpo de agua,Vocacion_Forestal,Vocacion_Ganadera,Vocacion_Zonas urbanas,CLIMA_Cuerpo de agua,CLIMA_Cálido húmedo,CLIMA_Cálido húmedo a muy húmedo,CLIMA_Cálido seco,CLIMA_Cálido seco a húmedo,CLIMA_Frío húmedo a muy húmedo,CLIMA_Frío húmedo y frío muy húmedo,CLIMA_Frío muy húmedo,CLIMA_Muy frío y muy húmedo,CLIMA_Templado húmedo a muy húmedo,CLIMA_Zona urbana,TIPO_RELIE_Cuerpo de agua,TIPO_RELIE_Espinazos,TIPO_RELIE_Filas y vigas,TIPO_RELIE_Glacís coluvial y coluvios de remoción,TIPO_RELIE_Glacís y coluvios de remoción,TIPO_RELIE_Lomas y colinas,TIPO_RELIE_Plano de inundación,TIPO_RELIE_Terrazas,TIPO_RELIE_Terrazas y abanicos terrazas,TIPO_RELIE_Vallecitos,TIPO_RELIE_Vallecitos coluvio-aluviales,TIPO_RELIE_Zona urbana,population_2020,rwi,Municipio,geometry,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista, Atentados, Combates, Enfrentamientos, Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Secuestro,Tortura,Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Lesiones Personales Fisicas,Lesiones Personales Psicologicas,Confinamiento,SIN INFORMACION ,comimo_dist,airports_dist,seaport_dist,settlement_dist,finance_dist,edu_dist,buildings_dist,railways_dist,waterways_dist,roads_dist,coca_dist,rwi_missing
5.66940712537039,-75.52705283337916,-1,839.8667602539062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.299,ABEJORRAL,POINT (-75.52705283337916 5.66940712537039),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,10.416567957118211,54.23775380871607,38.24260682193032,6.183057787211162,9.886833761508052,11.873077784974978,5.200152956910792,94.12790758358145,2.1533520407427176,0.16725074016780667,35.498937130433866,0.0
5.678381484344749,-75.52705283337916,-1,715.9363403320312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.367,ABEJORRAL,POINT (-75.52705283337916 5.678381484344749),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,9.421177640020298,53.262990509670445,37.60431105087007,6.458735877778742,10.540949774405592,11.231008113587402,5.025186303466824,94.03143377689005,1.2819045126683648,0.5560417470816464,35.86371340491616,0.0
5.687355843319108,-75.52705283337916,-1,676.458740234375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.367,ABEJORRAL,POINT (-75.52705283337916 5.687355843319108),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,8.426381772794826,52.289100176139016,36.981928699470146,6.190039517200431,10.590841559768009,10.64390579978833,5.045297328005493,93.94546060532774,0.45233281414844706,0.22203966185261553,36.252295713465195,0.0
5.678381484344749,-75.5180784744048,-1,604.3916015625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.446,ABEJORRAL,POINT (-75.5180784744048 5.678381484344749),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,9.54671845295232,53.057302183478264,38.37914720428078,5.5336029336444135,9.838538553722756,12.027798060864395,4.036054539127131,93.04262921409146,1.1252906986534736,0.496964910383927,34.94623336406829,0.0
5.687355843319108,-75.5180784744048,-1,592.0397338867188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.446,ABEJORRAL,POINT (-75.5180784744048 5.687355843319108),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,8.566511401208299,52.07956897168295,37.76952279251369,5.223329776524463,10.590128610229089,11.481499195973717,4.061084051980657,92.95575709308397,0.8856173058946099,0.19885257950227525,35.344918118075924,0.0
5.723253279216544,-75.56295026927658,-1,738.7074584960938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3835,ABEJORRAL,POINT (-75.56295026927658 5.723253279216544),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,5.183932337611898,49.49801122243114,31.402650488089154,4.055332610303171,5.178048686406372,5.237509827390118,7.815984763587993,97.6759858909035,0.5193586456740835,0.2180018050112976,41.542839965293204,0.0
5.723253279216544,-75.55397591030223,-1,694.7681274414062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.3835,ABEJORRAL,POINT (-75.55397591030223 5.723253279216544),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,4.736375097496502,49.196592783776104,32.20421749635592,5.012158008357946,6.109708315613442,6.170528363416165,6.827532673845962,96.6837433483439,0.39761857571934756,0.5775441296887749,40.65656573939599,0.0
5.705304561267826,-75.54500155132787,-1,1137.269409179688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.522,ABEJORRAL,POINT (-75.54500155132787 5.705304561267826),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,6.444612470433377,50.83482340334412,34.190138083833645,6.494777648333224,7.846103257972055,7.9015436278192315,6.384131848975545,95.78757404652119,0.2907898420293255,1.5374529235248493,38.88565920217437,0.0
5.714278920242185,-75.54500155132787,-1,1215.373779296875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.609,ABEJORRAL,POINT (-75.54500155132787 5.714278920242185),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,5.454650782623269,49.873411458747015,33.593466266319695,6.122571943117394,7.395483542565001,7.4543228136415225,6.0378976200995185,95.73435592488691,0.8991124341210855,0.7734513472300589,39.32035349448338,0.0
5.687355843319108,-75.53602719235352,-1,1000.225280761719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.367,ABEJORRAL,POINT (-75.53602719235352 5.687355843319108),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,8.397036929553243,52.51655870105311,36.20442791723109,6.85179449376237,9.784338610377272,9.835268992289691,6.032389843859232,94.93523153664778,0.3725023844926373,0.06067024051207521,37.164057356028906,0.0
5.741201997165262,-75.56295026927658,-1,830.6924438476562,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-0.158,ABEJORRAL,POINT (-75.56295026927658 5.741201997165262),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,3.6429953439577134,47.606356252624806,30.252250676705266,3.952537534543071,4.774059986410211,4.863683651439432,7.893471248341864,97.62253132302818,1.0461302567682706,2.0454179806161075,42.47060748146077,0.0
5.750176356139621,-75.55397591030223,-1,678.739501953125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.158,ABEJORRAL,POINT (-75.55397591030223 5.750176356139621),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,2.240152225506537,46.34394962178326,30.556585753544777,5.014309790699085,5.842490379510669,5.94963979266329,7.124178602311917,96.61823401015168,1.544798677228558,2.579012080145749,42.10539823327452,0.0
5.75915071511398,-75.55397591030223,-1,832.0244750976562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.2471722336195492,ABEJORRAL,POINT (-75.55397591030223 5.75915071511398),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,1.7878858912332882,45.39710575698633,30.053606379036903,4.123873008642152,6.083086154174918,6.118545527898249,6.420608836921083,96.6170018825375,2.1192413360288893,1.6842071128647995,42.6241383277863,1.0
5.7681250740883385,-75.55397591030223,-1,687.4151611328125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.972,ABEJORRAL,POINT (-75.55397591030223 5.7681250740883385),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,1.7398908315446047,44.45249569809302,29.575753417302785,3.2955994874295067,6.470301498713416,6.4029191176362374,5.743567172305536,96.62607531699881,1.2044531241668837,1.0066903294120235,43.15971937020537,0.0
5.7770994330626975,-75.55397591030223,-1,1069.272094726562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.972,ABEJORRAL,POINT (-75.55397591030223 5.7770994330626975),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,2.0278529458036108,43.51026493346499,29.124263670670985,2.5898349073860865,6.979776988564234,6.822739042079545,5.171511491728462,96.64545141096215,0.6339182552361655,1.0438476181747856,43.71152232728221,0.0
5.786073792037056,-75.55397591030223,-1,998.9274291992188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6475,ABEJORRAL,POINT (-75.55397591030223 5.786073792037056),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,2.6811893870111945,42.57057144888969,28.7003813364753,2.1319322665876674,7.58692250761971,7.354847639818063,4.742585747841723,96.67512396970176,0.6926332579549543,1.7593981686881417,44.2789407319899,0.0
5.795048151011415,-75.55397591030223,-1,1066.108642578125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6475,ABEJORRAL,POINT (-75.55397591030223 5.795048151011415),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,3.500997998192054,41.63358704823658,28.302921567839014,2.091565683154998,8.27025516316527,7.976805158260756,4.497924995199536,96.71508351623338,0.4764917958183312,2.5521058187167656,44.86138206353687,0.0
5.804022509985774,-75.55397591030223,-1,1035.327880859375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.323,ABEJORRAL,POINT (-75.55397591030223 5.804022509985774),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,4.395090321344193,40.699498837633655,27.934059000359664,2.489132439308431,7.921041870749458,7.0759862228835555,3.8784146508005652,96.76531730642446,0.3219846640212086,2.26115735921494,45.17597185483869,0.0
5.723253279216544,-75.54500155132787,-1,1174.708129882812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.43733333333333335,ABEJORRAL,POINT (-75.54500155132787 5.723253279216544),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,4.468223580143638,48.9134612267943,33.0161781382682,5.897563792254386,7.058090259664834,7.11976729218965,5.840597639182844,95.69151445648778,1.0384266395595427,0.575804672790516,39.775337931427664,0.0
5.732227638190903,-75.54500155132787,-1,999.81201171875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.43733333333333335,ABEJORRAL,POINT (-75.54500155132787 5.732227638190903),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,3.488330589178974,47.95506048796173,32.45930793171834,5.836801449122096,6.841664865888516,6.9142508456955625,5.807394392660793,95.65906358305848,0.0407265193541867,1.3830757737198984,40.24992444057574,0.0
5.750176356139621,-75.54500155132787,-1,1044.994018554688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6113333333333334,ABEJORRAL,POINT (-75.54500155132787 5.750176356139621),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,1.5969256652450683,46.04329437110273,31.41112549611863,5.495490408963888,6.824339532825263,6.929161855063959,6.23916583475395,95.62537254711691,1.814441407838888,1.8672975945792591,41.25516987180564,0.0
5.75915071511398,-75.54500155132787,-1,1087.591430664062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.131,ABEJORRAL,POINT (-75.54500155132787 5.75915071511398),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,0.8535013321516451,45.09014248663467,30.922035604265577,4.697165182848399,7.031405067003095,7.0923306499705285,5.718207499067302,95.62414338100376,2.054081400566944,1.889414998401592,41.78447983304589,0.0
5.7681250740883385,-75.54500155132787,-1,1027.616821289062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.7953333333333333,ABEJORRAL,POINT (-75.54500155132787 5.7681250740883385),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,0.7478026392572091,44.138968734592815,30.457796643335755,3.989727818791318,7.368943287239521,7.3390547554615955,5.013167041000107,95.63332678472914,1.0857155201433415,1.9038114778072373,42.330698907170344,0.0
5.7770994330626975,-75.54500155132787,-1,989.679931640625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6275,ABEJORRAL,POINT (-75.54500155132787 5.7770994330626975),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,1.282269597135385,43.189903808749676,30.019561560737298,3.429885825247847,7.820077616117959,7.708042300590908,4.346025268530756,95.65291975923665,0.3604546069578921,1.9718470003350306,42.89318111664621,0.0
5.786073792037056,-75.54500155132787,-1,980.6925048828125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.447,ABEJORRAL,POINT (-75.54500155132787 5.786073792037056),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,2.1727501898900647,42.24308984475565,29.608222837684785,3.098697609248167,8.366452263112828,8.182770207003024,3.8256566543796318,95.68291590982837,0.2983891954291016,2.2835575365617458,43.47129517193972,0.0
5.705304561267826,-75.53602719235352,-1,973.932373046875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.522,ABEJORRAL,POINT (-75.53602719235352 5.705304561267826),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,6.401230553881661,50.58033916347916,34.98420934563872,5.619613668281207,8.719039375205542,8.776233281377088,5.496554473439934,94.79633336737311,0.267373717497859,1.6543809008075219,37.9892867228733,0.0
5.714278920242185,-75.53602719235352,-1,992.760009765625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.609,ABEJORRAL,POINT (-75.53602719235352 5.714278920242185),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,5.403327366045915,49.61400028643104,34.40130037905786,5.1849758456884505,8.315843989098726,8.37583301209347,5.0903187145594515,94.74257411008729,0.45950557750465426,0.8852969464796226,38.43413434183117,0.0
5.723253279216544,-75.53602719235352,-1,966.4940185546875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.43733333333333335,ABEJORRAL,POINT (-75.53602719235352 5.723253279216544),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,4.405424178210169,48.64893583564287,33.83778421497915,4.917266763265108,8.017262340151744,8.079511570789974,4.8561047083942634,94.69929964466694,0.7642016709652617,0.5954349077256854,38.899499507206706,0.0
5.732227638190903,-75.53602719235352,-1,1039.298217773438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.43733333333333335,ABEJORRAL,POINT (-75.53602719235352 5.732227638190903),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,3.407520990374334,47.68522318756756,33.29464554500401,4.844241063670359,7.824155324974127,7.898990842969354,4.816136132686566,94.66652434970473,0.41459069561345446,0.9260979202449628,39.38465492585178,0.0
5.741201997165262,-75.53602719235352,-1,1021.179077148438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6113333333333334,ABEJORRAL,POINT (-75.53602719235352 5.741201997165262),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,2.4096178025385875,46.72294598957667,32.77289752118457,4.974480043772218,7.75261151591312,7.842271736609821,4.979980193232161,94.64425913278556,1.1180134945102207,1.410476564519704,39.88887849711559,0.0
5.705304561267826,-75.52705283337916,-1,935.2982177734375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.435,ABEJORRAL,POINT (-75.52705283337916 5.705304561267826),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,6.439675279279597,50.34414100727623,35.788204128199986,4.790598025688506,9.615288644877333,9.673777252607808,4.651767343721871,93.8051281283261,0.851911233122156,1.4038249779037653,37.097840444302655,0.0
5.714278920242185,-75.52705283337916,-1,889.17333984375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.4375838598203671,ABEJORRAL,POINT (-75.52705283337916 5.714278920242185),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,5.448816749366001,49.37318331942632,35.218591942163705,4.272456144504598,9.25122324582016,9.31203600530391,4.163929318707266,93.75081614464311,0.3436841758118394,0.41651603086730415,37.55326325978569,1.0
5.7681250740883385,-75.52705283337916,-1,1003.930786132812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.707,ABEJORRAL,POINT (-75.52705283337916 5.7681250740883385),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,0.7039915883804653,43.573012542691714,32.241199745114706,5.503185982152332,9.224378620496452,9.246899757524298,3.622313997753406,93.64783690142522,2.559167330944588,0.025298293504806186,40.6946943725366,0.0
5.75915071511398,-75.5180784744048,-1,391.9848022460938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.8975,ABEJORRAL,POINT (-75.5180784744048 5.75915071511398),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,1.745212433003529,44.29010418902056,33.56870547742794,4.241545904968367,9.928775400309533,10.0361576233809,4.030568890130632,92.64556926232693,2.4583051477745284,0.646298780829593,39.30843528798943,0.0
5.732227638190903,-75.50910411543045,-1,607.8587646484375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.4325,ABEJORRAL,POINT (-75.50910411543045 5.732227638190903),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,4.34033753743679,46.9923429829645,35.848861215173294,1.868817500556611,10.783080011108744,10.862134897662324,1.8530399214575455,91.68895258347536,1.3376756571033626,0.20972142561288232,36.82755823111604,0.0
5.741201997165262,-75.50910411543045,-1,520.3320922851562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.3755,ABEJORRAL,POINT (-75.50910411543045 5.741201997165262),4840,4255,43,363,7,5,4626,492,0,13,4,0,22,3,0,0,0,3.610190396292479,46.01559004543073,35.36477677630174,2.184393111746481,10.731240687876644,10.820918132665458,2.24479470035027,91.66601180946148,1.325328459235136,0.25403333454957266,37.36634399990251,0.0
